episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
609.702,121.5,125753,False,4765852,,48,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-59,1587553139,4.098713159561157,181.66922307014465,79585,ip-172-31-19-219,172.31.19.219,181.66922307014465,4765852,48,00000,0,1041.9532,11.514673,0.02855367,1140,54388,64.43333333333332,15.116666666666667
593.50146,125.5,123394,False,4889246,,49,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-03,1587553143,4.000343561172485,185.66956663131714,79585,ip-172-31-19-219,172.31.19.219,185.66956663131714,4889246,49,00000,0,1046.979,11.856915,0.028466769,1140,55528,68.1,15.1
584.0587,126.0,125286,False,5014532,,50,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-07,1587553147,4.088650941848755,189.7582175731659,79585,ip-172-31-19-219,172.31.19.219,189.7582175731659,5014532,50,00000,0,1051.842,12.323122,0.028539456,1140,56668,68.45,15.1
580.06335,114.33333333333333,125508,False,5140040,,51,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-11,1587553151,4.210139989852905,193.9683575630188,79585,ip-172-31-19-219,172.31.19.219,193.9683575630188,5140040,51,00000,0,1056.6022,12.993808,0.028644245,1140,57808,65.3,15.1
581.0316,111.33333333333333,127521,False,5267561,,52,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-15,1587553155,4.132216215133667,198.10057377815247,79585,ip-172-31-19-219,172.31.19.219,198.10057377815247,5267561,52,00000,0,1061.3815,12.527958,0.028594717,1140,58948,65.01666666666667,15.1
581.0316,nan,129668,False,5397229,,53,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-20,1587553160,4.483345985412598,202.58391976356506,79585,ip-172-31-19-219,172.31.19.219,202.58391976356506,5397229,53,00000,0,1066.0897,12.501007,0.028571138,1142,60090,57.82857142857142,15.128571428571428
587.0828,122.25,128412,False,5525641,,54,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-24,1587553164,4.372152090072632,206.9560718536377,79585,ip-172-31-19-219,172.31.19.219,206.9560718536377,5525641,54,00000,0,1070.6526,12.119107,0.028441714,1140,61230,65.76666666666667,15.116666666666667
591.42175,127.5,130052,False,5655693,,55,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-28,1587553168,4.269572019577026,211.22564387321472,79585,ip-172-31-19-219,172.31.19.219,211.22564387321472,5655693,55,00000,0,1075.1615,12.265646,0.02842016,1140,62370,67.01666666666667,15.1
582.6725,106.0,132528,False,5788221,,56,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-33,1587553173,4.374568700790405,215.60021257400513,79585,ip-172-31-19-219,172.31.19.219,215.60021257400513,5788221,56,00000,0,1079.6503,12.430317,0.028325066,1140,63510,68.3,15.1
596.7971,141.66666666666666,131960,False,5920181,,57,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-37,1587553177,4.537588596343994,220.13780117034912,79585,ip-172-31-19-219,172.31.19.219,220.13780117034912,5920181,57,00000,0,1084.0509,12.55068,0.028329778,1140,64650,59.6,15.128571428571428
600.13007,116.25,134385,False,6054566,,58,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-42,1587553182,4.659614562988281,224.7974157333374,79585,ip-172-31-19-219,172.31.19.219,224.7974157333374,6054566,58,00000,0,1088.3691,12.274862,0.028221318,1140,65790,70.71666666666667,15.1
592.6935,113.33333333333333,133059,False,6187625,,59,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-47,1587553187,4.6815714836120605,229.47898721694946,79585,ip-172-31-19-219,172.31.19.219,229.47898721694946,6187625,59,00000,0,1092.5924,12.302542,0.028223796,1140,66930,60.971428571428575,15.099999999999998
598.4334,130.5,132787,False,6320412,,60,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-51,1587553191,4.393687963485718,233.87267518043518,79585,ip-172-31-19-219,172.31.19.219,233.87267518043518,6320412,60,00000,0,1096.7751,11.541068,0.028046008,1140,68070,67.85000000000001,15.1
598.4334,nan,134766,False,6455178,,61,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-59-56,1587553196,4.836007118225098,238.70868229866028,79585,ip-172-31-19-219,172.31.19.219,238.70868229866028,6455178,61,00000,0,1101.0205,12.707181,0.028131722,1140,69210,62.785714285714285,15.099999999999998
598.4334,nan,132189,False,6587367,,62,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-00,1587553200,4.277324676513672,242.98600697517395,79585,ip-172-31-19-219,172.31.19.219,242.98600697517395,6587367,62,00000,0,1105.2025,12.444137,0.028070068,1140,70350,66.75,15.1
598.87933,125.33333333333333,132510,False,6719877,,63,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-04,1587553204,4.384631156921387,247.37063813209534,79585,ip-172-31-19-219,172.31.19.219,247.37063813209534,6719877,63,00000,0,1109.3112,12.750915,0.02807116,1140,71490,62.328571428571436,15.099999999999998
609.4292,131.5,131674,False,6851551,,64,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-09,1587553209,4.526367664337158,251.8970057964325,79585,ip-172-31-19-219,172.31.19.219,251.8970057964325,6851551,64,00000,0,1113.3177,11.686805,0.027865408,1140,72630,68.9,15.1
609.4292,nan,131343,False,6982894,,65,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-13,1587553213,4.343448877334595,256.2404546737671,79585,ip-172-31-19-219,172.31.19.219,256.2404546737671,6982894,65,00000,0,1117.3154,12.407554,0.02782891,1140,73770,67.43333333333334,15.1
