episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
5.0,0.0,1.82,803.39,30,5000,False,155000,789,31,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-42,1579524822,7.408802270889282,235.41670942306519,6044,ip-172-31-22-183,172.31.22.183,235.41670942306519,155000,31,10,51f92a76,0_env=BreakoutNoFrameskip-v4,155000,155000,2241.25,5127.378,7.94,975.157,2230.898,5000.0,23.009999999999998,11.790000000000001,1.1444091796875e-05,5e-05,0.007321749,0.0019686632,0.012375276,0.97230947,0.012788182,0.70223343,0.009999999999999998
5.0,0.0,2.02,841.13,29,5000,False,160000,818,32,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-49,1579524829,7.459442138671875,242.87615156173706,6044,ip-172-31-22-183,172.31.22.183,242.87615156173706,160000,32,10,51f92a76,0_env=BreakoutNoFrameskip-v4,160000,160000,2244.452,5124.489,7.992,975.707,2227.715,5000.0,21.745454545454546,11.818181818181818,1.1444091796875e-05,5e-05,-0.01471209,-0.011195108,0.004121353,0.9858955,0.0033538423,0.76383704,0.009999999999999998
7.0,0.0,2.04,839.35,26,5000,False,165000,844,33,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-57,1579524837,7.458678960800171,250.33483052253723,6044,ip-172-31-22-183,172.31.22.183,250.33483052253723,165000,33,10,51f92a76,0_env=BreakoutNoFrameskip-v4,165000,165000,2254.623,5122.798,7.961,976.029,2217.666,5000.0,21.681818181818183,11.872727272727273,5.7220458984375e-06,5e-05,-0.00776366,-0.0055240965,0.0052130744,0.9877596,0.0052870126,0.74526644,0.009999999999999998
7.0,0.0,1.97,826.38,27,5000,False,170000,871,34,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-04,1579524844,7.400330543518066,257.7351610660553,6044,ip-172-31-22-183,172.31.22.183,257.7351610660553,170000,34,10,51f92a76,0_env=BreakoutNoFrameskip-v4,170000,170000,2255.74,5120.835,7.954,976.403,2216.568,5000.0,22.880000000000003,11.9,5.7220458984375e-06,5e-05,-0.004751675,-0.0013149513,0.0036987285,0.99255383,0.007599163,0.7135495,0.009999999999999998
7.0,0.0,1.85,804.82,26,5000,False,175000,897,35,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-12,1579524852,7.468288421630859,265.20344948768616,6044,ip-172-31-22-183,172.31.22.183,265.20344948768616,175000,35,10,51f92a76,0_env=BreakoutNoFrameskip-v4,175000,175000,2265.337,5119.305,8.001,976.695,2207.177,5000.0,21.48181818181818,11.918181818181818,5.7220458984375e-06,5e-05,-0.009707619,-0.00572879,0.0039390577,0.9921039,0.006442406,0.7917922,0.009999999999999998
7.0,0.0,1.88,810.14,29,5000,False,180000,926,36,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-19,1579524859,7.358949422836304,272.56239891052246,6044,ip-172-31-22-183,172.31.22.183,272.56239891052246,180000,36,10,51f92a76,0_env=BreakoutNoFrameskip-v4,180000,180000,2267.866,5117.918,7.953,976.96,2204.716,5000.0,22.919999999999998,11.989999999999998,5.7220458984375e-06,5e-05,-0.0104822265,-0.008844469,0.005870564,0.9805273,0.027202168,0.75084776,0.009999999999999998
5.0,0.0,1.82,806.99,22,5000,False,185000,948,37,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-26,1579524866,7.317380428314209,279.87977933883667,6044,ip-172-31-22-183,172.31.22.183,279.87977933883667,185000,37,10,51f92a76,0_env=BreakoutNoFrameskip-v4,185000,185000,2258.731,5115.937,7.988,977.338,2213.633,5000.0,21.572727272727274,11.990909090909092,8.58306884765625e-06,5e-05,-0.012502134,-0.008200316,0.0035009843,0.9872855,0.0071337,0.7802857,0.009999999999999998
9.0,0.0,1.91,820.23,25,5000,False,190000,973,38,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-34,1579524874,7.289153337478638,287.1689326763153,6044,ip-172-31-22-183,172.31.22.183,287.1689326763153,190000,38,10,51f92a76,0_env=BreakoutNoFrameskip-v4,190000,190000,2250.633,5114.948,8.027,977.527,2221.597,5000.0,23.11,11.989999999999998,8.58306884765625e-06,5e-05,-0.013071375,-0.009649301,0.003806448,0.9878689,0.0026183024,0.7228539,0.009999999999999998
9.0,0.0,2.12,853.49,27,5000,False,195000,1000,39,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-41,1579524881,7.36407995223999,294.5330126285553,6044,ip-172-31-22-183,172.31.22.183,294.5330126285553,195000,39,10,51f92a76,0_env=BreakoutNoFrameskip-v4,195000,195000,2249.505,5115.789,8.062,977.366,2222.711,5000.0,21.654545454545453,12.009090909090908,4.291534423828125e-06,5e-05,-0.010623383,-0.0053575793,0.0021399357,0.9917847,0.0065019624,0.7405768,0.009999999999999998
9.0,0.0,2.15,854.76,30,5000,False,200000,1030,40,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-54-48,1579524888,7.416123151779175,301.9491357803345,6044,ip-172-31-22-183,172.31.22.183,301.9491357803345,200000,40,10,51f92a76,0_env=BreakoutNoFrameskip-v4,200000,200000,2251.103,5117.495,8.051,977.04,2221.134,5000.0,22.970000000000002,11.989999999999998,4.291534423828125e-06,5e-05,-0.013116908,-0.007874103,0.0020536063,0.9925842,0.0037382785,0.7296423,0.009999999999999998
